url,short,page,title,author,desc,quarter,year
http://www.alternativ.nu/butik/åter/2003/åter-403.html,"Tvåvåningshus i lera. Husdjur till husbehov: Beten, foder, vatten. Knopar och rep. Utflyttarbrev. På julbordet. Växtföljd. Slöjda i färskt trä. Ljusstöpning. Mjöd. Svampodling. Läsarbrev. Självhushållarkryss.",24,Svampodling,"Sid 24:SvampodlingText: Torbjörn Peterson Foto: Sven TuvessonI Sverige och Europa har svampodling aldrig varit någon bred verksamhet, men i Asien där man alltid varit om sig och kring sig har man många hundra år gamla traditioner. Vi västerlänningar börjar nu lära oss nyttan, nöjet, njutningen och fascinationen med att odla svamp och börjar utveckla egna odlingsbara arter utöver de som vi anammat från bland annat japanerna. ","Sid 24:SvampodlingText: Torbjörn Peterson Foto: Sven TuvessonI Sverige och Europa har svampodling aldrig varit någon bred verksamhet, men i Asien där man alltid varit om sig och kring sig har man många hundra år gamla traditioner. Vi västerlänningar börjar nu lära oss nyttan, nöjet, njutningen och fascinationen med att odla svamp och börjar utveckla egna odlingsbara arter utöver de som vi anammat från bland annat japanerna. ",4,2003
http://www.alternativ.nu/butik/åter/2003/åter-403.html,"Tvåvåningshus i lera. Husdjur till husbehov: Beten, foder, vatten. Knopar och rep. Utflyttarbrev. På julbordet. Växtföljd. Slöjda i färskt trä. Ljusstöpning. Mjöd. Svampodling. Läsarbrev. Självhushållarkryss.",27,Kvinnor kan..,Anders Carrington,"Innan jag flyttade ut på landet hade jag en bild av ett småbruk där en mångkunnig och stark man kunde uträtta allt som behövdes för att försörja familjen. Men när jag sedan blev tillsammans med en tjej från landet och skaffade ett torpställe, fick jag ändra uppfattningen om självhushållets arbetsfördelning.",4,2003
http://www.alternativ.nu/butik/åter/2003/åter-103.html,Skogsbruk. Slöjda en pall. Husdjurtillhusbeh: Att handskas med djur Naturlig familjeplanering. Odling för nybörjare. Gör ett eget äppelträd. Bo i manskapsvagn. Vårrecept.,NA,"NA","NA","NA",1,2003
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",3,Potatisodling,Patrik Ytterholm,Odling av potatis är den del av den privata matproduktionen som jag tror sitter djupast i ryggraden hos oss svenskar. Och många är vi som odlar det egna behovet eller åtminstone sommarbehovet.,1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",6,"Husdjur till husbehov 6: Ansvar, handel och ekonomi",Håkan Hallander,"Djurhållning innebär ansvar för andra levande varelser. Det postiva i känslokontakten med djuret har redan diskuterats. Men att vara bunden av djur kan ibland också kännas negativt. Morgon och kväll skall djuren ha mat och passning, helgdag som söckendag, inte ens julafton eller under semestern slipper man ifrån problemen. Gäller det större djur, t ex en hushållsko, är arbetet också tungt: höbalar skall släpas ner från löftet, gödsel skall skyfflas bort och köras ut, också i rykande snöstorm, det skall mjölkas och ryktas och vattnas. ",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",9,Husets hjärta,Hans Mårtensson,"För några år sedan sammanställde jag fotoboken Husets hjärta. Jag är inredningsarkitekt, författare, fotograf och dessutom etnologiskt intresserad. Det blev en intressant resa genom hela Norden, för att dokumentera hur vi bodde och hur vedspisar användes. I första hand letade jag efter äldre hus och interiörer, från tiden innan köksspisar av gjutjärn började användas under 1800-talets senare del. Här är några smakprov från min resa.",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",11,Goda utsikter för ekoby på Orust,"Sid 11:Goda utsikter för ekoby på OrustIntervju med Sivert och Marie i ekobyprojektet Utsikten i Krossekärr, Orust.","Sid 11:Goda utsikter för ekoby på OrustIntervju med Sivert och Marie i ekobyprojektet Utsikten i Krossekärr, Orust.",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",12,"-sällskaps- och vardagsdrycker, huskurer och hälsodrycker.",Lisbeth Almark,"I ärlighetens namn är det inte så att jag varit jätteintresserad av örtte i alla de mer än 30 år örterna varit en del av mitt liv. Det kom för ca 15 år sedan när jag riktigt hade fått smak för te av färska örter. Att plocka doftande, välsmakande blad och blommor, lägga dem i en glaskanna och slå hett vatten över, se hur teet får sin färg och känna doften, det är en upplevelse alla förunnad att uppleva! Och det finns smaker som passar alla - gammal som ung. Med lite kunskap om örter kan man göra te för de flesta tillfällen. Till dagligt te morgon, middag och kväll, som sällskapsdryck, varm eller kall dryck, sommar som vinter, te till lindring vid förkylning och andra nog så irriterade problem. Men ett visst mått av baskunskap är viktigt.",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",NA,Tema odling för jordlösa,"Tema odling för jordlösaEtt liv i ett höghus i en storstad kan aldrig bli ekologiskt hållbart, men här följer tre artiklar om hur även den obesuttne kan bli lite självförsörjande på mat i alla fall. Om man tänker sig för och komposterar sitt matavfall och bygger med återanvänt material, kan man minska sitt ekologiska fotavtryck en hel del genom att odla i fönster, på balkong eller kolonilott. Därtill kommer den höga kvalitén av hemodlat, det pedagogiska värdet, samt att man fått lite jord under naglarna inför den dag man står på egen täppa...","Tema odling för jordlösaEtt liv i ett höghus i en storstad kan aldrig bli ekologiskt hållbart, men här följer tre artiklar om hur även den obesuttne kan bli lite självförsörjande på mat i alla fall. Om man tänker sig för och komposterar sitt matavfall och bygger med återanvänt material, kan man minska sitt ekologiska fotavtryck en hel del genom att odla i fönster, på balkong eller kolonilott. Därtill kommer den höga kvalitén av hemodlat, det pedagogiska värdet, samt att man fått lite jord under naglarna inför den dag man står på egen täppa...",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",14,Odling inomhus,Helen Titoff & Jan Gustafson-Berge,"Det har inte varit så vanligt att odla grönsaker och andra ätliga växter inomhus. Intresset ökar dock, böcker ges ut i ämnet och fröpåsar börjar märkas med ""Lämplig för inomhusodling"" Det är ju inte alla förunnat att ha tillgång till en jordbit. Du kan börja din odlarbana inomhus. Din åker är dina fönsterkarmar, bord och hyllor. Förvandla din lägenhet till ett prunkande växthus.",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",15,Lägenhetsträdgård,Lena Jarlöv,"Lägenhetsträdgårdar är trädgårdar för dem som bor i lägenhet (precis som villaträdgård och radhusträdgård är trädgårdar för dem som bor i villa respektive radhus). De kan förekomma både i direkt anslutning till bostäder i bottenplan och friliggande för dem som bor i övervåningar. De kan ligga på kvartersmark, dvs på den mark som tillhör flerfamiljshuset eller på parkmark/allmän plats-mark i närheten av huset eller bostadsområdet.",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",16,Exotiska kulturväxter i kruka,Johan Lemte,Att odla sina egna grönsaker och rotsaker är ett mycket tillfredsställande sätt att skaffa sig mat på. De flesta som har tillgång till en bit jord kan odla en stor del av årsbehovet av rotfrukter och grönsaker samt frukt och bär. Om man bor i lägenhet kan man odla i fönsterlådor och om man har balkong kan odlingarna bli riktigt omfattande. Anstränger man sig dessutom genom att skaffa lämpliga odlings­kärl kan avkastningen bli ganska stor.,1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",18,Oliv,Johan Lemte,"Oliven är en tålig och ganska snabbväxande växt som inte är speciellt mottaglig för ohyra. Tålighet och växtkraft kan förstås variera en del mellan olika sorter. Odla i god jord och försök att hålla svalt och ljust under vintern för att undvika bladfall. Mellan 5 och 10°C är bäst, men rumstemperatur duger. ",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",20,Sy i fårskinn,Åsa Farm,"Att sy i skinn är egentligen inte så komplicerat som man kan tro. Sömmarna är ofta lätta att utföra och man kan sy många olika plagg bara med att använda de enklaste varianterna. Det svåraste är själva skinnkunskapen - det är en kunskap som man lär sig med tiden och erfarenheten. Att veta hur man utnyttjar skinnet på bästa sätt och vilka skinn som är lämpligt till olika saker. Arbetsbeskrivningar för handskar, tofflor och mössa. ",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",23,-gengas steg för steg,Markus Almroth,"Att köra på gengas innebär lite mer besvär än att köra på flytande bränsle. Man måste göra gengasved och underhållet på bilen stiger. Fördelen är att det är ett billigt bränsle, till och med gratis för många, och dessutom bidrar inte avgaserna till växthus­effekten. Det går inte heller lika fort som om man kör på andra bränslen, men det går fort nog.  ",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-104.html,"Potatisodling. Husdjur till husbehov 6: Ansvar, handel och ekonomi. Husets hjärta: eldstäder. Intervju m ekobyprojekt. Örtté. Odling inomhus. Lägenhetsträdgård. Exotiska kulturväxter i kruka. Olivodling. Sy i fårskinn. Att köra bil på ved. Frötips för nybörjare.",26,-såråd och fröerfarenheter.,Johnny Andréasson," Jag har blivit ombedd av Petter att hjälpa nybörjare med frövalen. Vilka sorter ska man välja? Först och främst frö till grönsaker som du tycker är goda. Det är ju i alla fall skörden som är det viktiga. Ju mer man kan se skörden framför sig, desto lättare är det för växten man sköter om, att ge så mycket den kan under rådande omständigheter. Att välja ut några sorter ur den mångfald som finns, är nästan omöjligt för mig. Det finns fördelar med för många. Listan blir nästan lika lång som vår katalog. Att hålla sig till några få är inte lätt. Men jag ska försöka. Av naturliga skäl föreslår jag sorter som vi säljer. Det är ju dom vi tycker är bäst. Men givetvis hittar du i många fall samma sort hos andra fröhandlare. ",1,2004
http://www.alternativ.nu/butik/åter/2004/åter-204.html,"Brännvinskryddning BDT-vattenrening i växthus Husdjur till husbehov: Slakt Vägar till självhushållning Syrad färskost Baka i stenugn Ved, hantering & redskap Halmslöjd Hästredskap del 1",3,Brännvinskryddning,Petter Bergström,"Att bevara lite av sommarens smaker, dofter och färger i sprit för att sedan njuta dem i form av en god snaps är en tradition som många sätter stort värde på. Att börja krydda sitt brännvin med egna örter är lite som att öppna dörren till en ny värld av smaker, i och med att växtens egen smak framhävs så tydligt.",2,2004
http://www.alternativ.nu/butik/åter/2004/åter-204.html,"Brännvinskryddning BDT-vattenrening i växthus Husdjur till husbehov: Slakt Vägar till självhushållning Syrad färskost Baka i stenugn Ved, hantering & redskap Halmslöjd Hästredskap del 1",4,Skördekalender för brännvinskryddor,Johan Andersson,"Månad för månad, vilka örter som ska skördas hur och man kryddar sitt brännvin med dem.",2,2004
http://www.alternativ.nu/butik/åter/2004/åter-204.html,"Brännvinskryddning BDT-vattenrening i växthus Husdjur till husbehov: Slakt Vägar till självhushållning Syrad färskost Baka i stenugn Ved, hantering & redskap Halmslöjd Hästredskap del 1",8,Husdjur till husbehov 7: Slakt,Håkan Hallander,"För många som drömmer om att bli djurägare kan det tyckas hemskt att föda upp djur till slakt. Men som diskuterats tidigare om liv och död är döden en naturlig följd av livet. Husdjur föds upp för att slaktas, men den ska ske snabbt och smärtfritt. All slakt måste utföras så att djuret får utstå så litet lidande som över huvud taget är möjligt.",2,2004
